clientid;hitdatetime;action
787725;2019-07-21 16:51:20;visit
787725;2019-07-25 11:30:26;visit
787725;2019-07-30 12:56:31;visit
787725;2019-08-03 21:23:48;visit
787725;2019-08-10 17:52:11;visit
787725;2019-08-13 15:26:23;visit
787725;2019-08-16 21:37:40;visit
787725;2019-08-18 15:05:01;visit
787725;2019-08-23 22:33:48;visit
787725;2019-08-29 19:16:16;visit
787725;2019-09-02 03:35:55;visit
787725;2019-09-04 16:21:35;visit
787725;2019-09-08 06:03:10;visit
787725;2019-09-09 04:39:57;visit
787725;2019-09-12 10:02:25;visit
787725;2019-09-18 14:28:48;visit
787725;2019-09-23 17:54:19;visit
787725;2019-09-29 16:43:18;visit
787725;2019-10-02 13:46:30;visit
787725;2019-10-04 11:50:40;visit
787725;2019-10-10 21:55:34;visit
787725;2019-10-17 04:05:03;visit
787725;2019-10-18 03:18:19;visit
787725;2019-10-22 16:37:02;visit
787725;2019-10-25 23:49:19;visit
551947;2019-08-03 23:04:33;visit
551947;2019-08-10 13:06:42;visit
551947;2019-08-16 20:13:08;visit
551947;2019-08-17 04:46:47;visit
551947;2019-08-23 15:11:19;visit
551947;2019-08-25 17:16:53;visit
551947;2019-08-26 06:20:15;visit
551947;2019-08-29 03:21:36;visit
551947;2019-09-03 14:56:10;visit
551947;2019-09-08 14:18:46;visit
551947;2019-09-13 02:09:15;visit
551947;2019-09-13 04:21:24;visit
551947;2019-09-19 16:53:41;visit
551947;2019-09-25 17:52:59;visit
551947;2019-09-29 05:27:51;visit
551947;2019-10-04 15:27:46;visit
551947;2019-10-08 03:10:51;visit
994521;2019-01-27 00:13:40;visit
994521;2019-01-31 06:03:29;visit
994521;2019-02-02 19:51:24;visit
994521;2019-02-09 08:24:58;visit
994521;2019-02-12 01:11:55;visit
994521;2019-02-18 03:32:43;visit
994521;2019-02-19 05:51:50;visit
994521;2019-02-22 09:30:32;visit
994521;2019-02-25 05:02:53;visit
994521;2019-02-27 12:02:25;visit
994521;2019-02-28 06:24:34;visit
994521;2019-02-28 11:32:37;visit
994521;2019-03-06 07:52:02;visit
994521;2019-03-12 22:20:44;visit
994521;2019-03-18 16:59:05;visit
994521;2019-03-20 16:55:08;visit
994521;2019-03-22 02:24:58;visit
994521;2019-03-26 14:07:42;visit
994521;2019-03-29 01:00:05;visit
994521;2019-03-31 18:41:08;visit
994521;2019-04-02 02:32:42;visit
994521;2019-04-02 15:41:31;visit
994521;2019-04-08 10:53:52;visit
994521;2019-04-14 19:33:46;visit
994521;2019-04-16 05:49:09;visit
994521;2019-04-16 11:51:11;visit
994521;2019-04-18 19:14:30;visit
994521;2019-04-21 03:12:38;visit
994521;2019-04-26 07:41:04;visit
994521;2019-05-02 18:13:15;visit
607796;2019-12-25 22:04:29;visit
607796;2019-12-31 02:09:55;visit
607796;2020-01-04 04:33:59;visit
607796;2020-01-09 21:12:35;visit
607796;2020-01-12 23:38:13;visit
607796;2020-01-13 08:53:21;visit
607796;2020-01-18 07:59:55;visit
607796;2020-01-01 20:34:51;registration
607796;2020-01-02 13:37:46;login
607796;2020-01-03 00:03:02;login
607796;2020-01-05 18:10:50;login
607796;2020-01-09 09:25:58;login
967027;2019-10-22 13:56:31;visit
967027;2019-10-23 03:09:39;visit
967027;2019-10-24 09:10:01;visit
967027;2019-10-27 21:38:39;visit
967027;2019-10-31 22:57:15;visit
967027;2019-11-04 09:27:46;visit
967027;2019-11-10 17:04:55;visit
967027;2019-11-15 19:43:48;visit
967027;2019-11-21 01:10:24;visit
967027;2019-11-22 11:31:04;visit
967027;2019-11-26 06:50:21;visit
967027;2019-12-02 15:58:37;visit
967027;2019-12-05 21:45:12;visit
967027;2019-12-08 22:25:34;visit
967027;2019-12-11 00:35:05;visit
967027;2019-12-17 10:00:22;visit
967027;2019-12-18 17:44:55;visit
967027;2019-12-21 22:18:12;visit
967027;2019-12-25 17:28:23;visit
967027;2019-12-30 08:27:40;visit
967027;2020-01-06 06:31:42;visit
427407;2019-05-31 08:05:00;visit
427407;2019-06-03 19:26:20;visit
427407;2019-06-04 17:29:52;visit
427407;2019-06-09 08:51:10;visit
427407;2019-06-10 12:15:02;visit
427407;2019-06-15 23:22:40;visit
427407;2019-06-22 20:11:48;visit
427407;2019-06-25 21:58:25;visit
427407;2019-07-02 01:22:14;visit
427407;2019-07-03 03:53:21;visit
427407;2019-07-07 13:34:16;visit
427407;2019-07-08 16:38:07;visit
427407;2019-07-12 23:44:38;visit
427407;2019-07-18 07:27:43;visit
427407;2019-07-21 14:20:45;visit
427407;2019-07-25 11:00:56;visit
427407;2019-07-31 20:26:20;visit
427407;2019-08-01 03:27:55;visit
427407;2019-08-02 18:39:11;visit
427407;2019-08-03 05:51:07;visit
427407;2019-08-08 12:22:57;visit
427407;2019-08-14 10:24:05;visit
427407;2019-08-16 14:18:12;visit
427407;2019-08-19 20:53:27;visit
427407;2019-08-22 09:07:17;visit
427407;2019-08-28 14:18:28;visit
427407;2019-08-31 08:43:37;visit
427407;2019-09-02 15:50:18;visit
427407;2019-06-01 08:17:14;registration
427407;2019-06-02 06:40:58;login
427407;2019-06-07 09:06:30;login
427407;2019-06-09 13:18:33;login
427407;2019-06-15 16:38:09;login
631440;2019-09-11 22:44:56;visit
631440;2019-09-15 18:50:02;visit
631440;2019-09-21 19:54:38;visit
631440;2019-09-22 00:25:15;visit
631440;2019-09-25 04:38:13;visit
631440;2019-09-25 04:51:08;visit
631440;2019-09-28 22:54:52;visit
631440;2019-10-02 16:35:29;visit
631440;2019-10-07 15:02:59;visit
631440;2019-10-13 05:32:51;visit
631440;2019-10-17 03:12:21;visit
631440;2019-10-23 16:01:40;visit
631440;2019-10-24 23:02:20;visit
631440;2019-10-28 00:54:24;visit
631440;2019-10-30 02:22:30;visit
749156;2019-09-13 23:16:36;visit
749156;2019-09-18 22:30:10;visit
749156;2019-09-20 02:09:38;visit
749156;2019-09-22 15:50:04;visit
749156;2019-09-29 11:12:00;visit
749156;2019-10-03 05:33:09;visit
749156;2019-10-04 05:56:19;visit
749156;2019-10-06 15:08:35;visit
749156;2019-10-07 10:09:30;visit
749156;2019-10-09 19:55:09;visit
749156;2019-10-13 11:33:25;visit
253820;2019-06-21 16:18:44;visit
253820;2019-06-27 08:05:58;visit
253820;2019-06-29 07:23:16;visit
253820;2019-07-04 09:09:07;visit
253820;2019-07-06 03:15:01;visit
253820;2019-07-11 06:58:42;visit
253820;2019-07-16 21:53:53;visit
253820;2019-07-18 04:14:49;visit
253820;2019-07-19 23:47:50;visit
253820;2019-07-22 20:20:59;visit
253820;2019-07-24 03:03:26;visit
253820;2019-07-26 04:35:35;visit
253820;2019-07-30 20:30:17;visit
253820;2019-08-03 08:41:26;visit
253820;2019-08-03 09:57:42;visit
253820;2019-08-07 12:39:07;visit
253820;2019-08-11 04:01:46;visit
253820;2019-08-12 05:51:21;visit
253820;2019-08-16 10:09:03;visit
253820;2019-08-17 21:29:49;visit
253820;2019-08-20 21:24:44;visit
253820;2019-08-25 03:21:42;visit
253820;2019-09-01 01:03:23;visit
253820;2019-09-01 17:59:13;visit
253820;2019-09-05 09:03:31;visit
253820;2019-09-12 04:31:27;visit
253820;2019-09-14 21:08:55;visit
253820;2019-06-24 20:43:42;registration
253820;2019-06-25 08:14:43;login
951868;2019-10-11 03:52:05;visit
951868;2019-10-13 02:36:16;visit
951868;2019-10-19 09:28:43;visit
951868;2019-10-23 08:49:33;visit
951868;2019-10-28 21:18:07;visit
951868;2019-11-01 22:29:19;visit
951868;2019-11-04 06:57:01;visit
951868;2019-11-11 04:25:04;visit
951868;2019-11-15 05:38:06;visit
951868;2019-11-15 11:35:14;visit
951868;2019-11-19 01:20:21;visit
951868;2019-11-24 20:27:01;visit
951868;2019-11-28 10:25:30;visit
951868;2019-11-29 15:55:27;visit
951868;2019-12-03 07:03:24;visit
951868;2019-12-03 22:11:54;visit
951868;2019-12-06 22:37:34;visit
951868;2019-12-12 14:07:20;visit
951868;2019-12-14 19:56:30;visit
951868;2019-12-17 23:01:07;visit
951868;2019-12-22 10:22:00;visit
951868;2019-12-25 17:00:44;visit
951868;2019-12-30 15:09:32;visit
951868;2020-01-04 11:08:26;visit
951868;2020-01-09 18:28:06;visit
951868;2020-01-10 23:22:32;visit
951868;2020-01-13 21:59:15;visit
951868;2020-01-17 23:37:40;visit
951868;2019-10-17 16:56:45;registration
951868;2019-10-20 10:34:32;login
951868;2019-10-22 14:29:19;login
951868;2019-10-28 21:14:36;login
951868;2019-11-02 16:14:13;login
199942;2019-05-31 20:18:01;visit
199942;2019-06-02 13:13:08;visit
199942;2019-06-08 22:45:17;visit
199942;2019-06-10 13:02:56;visit
199942;2019-06-16 06:41:01;visit
199942;2019-06-23 02:22:34;visit
199942;2019-06-28 07:41:15;visit
199942;2019-07-02 06:12:36;visit
199942;2019-07-02 19:42:59;visit
199942;2019-07-06 01:14:05;visit
199942;2019-07-06 11:12:33;visit
199942;2019-07-11 15:53:51;visit
199942;2019-07-15 19:03:59;visit
199942;2019-07-19 04:27:05;visit
199942;2019-07-23 00:08:15;visit
199942;2019-07-25 18:42:20;visit
199942;2019-06-04 18:40:24;registration
199942;2019-06-09 21:26:08;login
199942;2019-06-11 23:05:01;login
199942;2019-06-17 15:59:27;login
199942;2019-06-18 21:40:25;login
199942;2019-06-20 02:35:47;login
740356;2019-11-12 18:11:23;visit
740356;2019-11-14 03:22:12;visit
740356;2019-11-15 21:40:59;visit
740356;2019-11-18 16:19:09;visit
740356;2019-11-19 17:21:32;visit
740356;2019-11-20 08:07:50;visit
740356;2019-11-26 19:43:25;visit
740356;2019-11-26 22:05:59;visit
740356;2019-12-03 10:12:34;visit
740356;2019-12-03 16:40:48;visit
740356;2019-12-04 07:49:20;visit
740356;2019-12-05 12:50:58;visit
740356;2019-12-10 16:24:43;visit
740356;2019-12-14 12:40:01;visit
740356;2019-12-17 07:15:27;visit
740356;2019-12-22 16:36:36;visit
740356;2019-12-25 12:43:52;visit
767717;2019-06-11 17:46:49;visit
767717;2019-06-17 09:22:54;visit
767717;2019-06-20 18:51:43;visit
767717;2019-06-27 17:08:57;visit
767717;2019-07-02 10:58:52;visit
767717;2019-07-02 22:29:30;visit
767717;2019-07-06 11:39:56;visit
767717;2019-07-12 05:42:51;visit
767717;2019-07-18 16:34:16;visit
767717;2019-07-21 17:32:57;visit
767717;2019-07-24 22:05:55;visit
767717;2019-07-29 09:11:56;visit
767717;2019-07-29 11:54:29;visit
767717;2019-08-04 23:14:08;visit
767717;2019-08-09 15:46:50;visit
767717;2019-08-11 16:34:52;visit
767717;2019-08-12 03:21:58;visit
767717;2019-08-17 11:23:52;visit
767717;2019-08-20 14:07:16;visit
767717;2019-06-17 04:32:56;registration
767717;2019-06-17 10:44:03;login
767717;2019-06-22 15:06:22;login
352444;2019-06-28 04:11:14;visit
352444;2019-06-28 12:43:03;visit
352444;2019-07-03 15:25:44;visit
352444;2019-07-09 11:03:03;visit
352444;2019-07-12 13:58:35;visit
352444;2019-07-16 07:40:40;visit
352444;2019-07-20 21:43:12;visit
240126;2019-04-07 05:22:55;visit
240126;2019-04-09 07:12:18;visit
240126;2019-04-12 14:47:38;visit
240126;2019-04-18 13:57:18;visit
240126;2019-04-20 01:07:36;visit
240126;2019-04-25 10:57:05;visit
240126;2019-05-02 07:46:22;visit
240126;2019-05-08 14:00:26;visit
800876;2019-05-10 08:36:34;visit
800876;2019-05-12 03:54:20;visit
800876;2019-05-15 15:31:09;visit
800876;2019-05-17 10:04:29;visit
800876;2019-05-18 10:15:57;visit
800876;2019-05-20 00:32:47;visit
800876;2019-05-23 20:10:37;visit
800876;2019-05-28 18:24:11;visit
800876;2019-06-04 09:57:39;visit
800876;2019-05-10 14:36:54;registration
800876;2019-05-17 06:05:53;login
800876;2019-05-23 17:05:33;login
800876;2019-05-28 09:13:27;login
800876;2019-06-03 14:17:38;login
800876;2019-06-05 16:36:07;login
929329;2019-03-06 02:18:34;visit
929329;2019-03-09 17:09:50;visit
929329;2019-03-09 22:08:34;visit
929329;2019-03-14 04:47:29;visit
929329;2019-03-21 01:04:45;visit
929329;2019-03-27 02:30:08;visit
929329;2019-04-02 16:33:03;visit
929329;2019-04-07 11:53:32;visit
929329;2019-04-11 05:03:23;visit
929329;2019-04-13 20:36:29;visit
929329;2019-04-20 04:46:28;visit
929329;2019-04-26 08:21:17;visit
929329;2019-05-01 21:57:36;visit
929329;2019-05-05 00:35:03;visit
929329;2019-05-09 18:31:06;visit
929329;2019-05-13 15:58:58;visit
929329;2019-05-17 21:17:26;visit
929329;2019-05-19 10:29:25;visit
929329;2019-05-23 11:43:23;visit
929329;2019-03-08 08:44:12;registration
929329;2019-03-15 01:27:49;login
764352;2019-05-11 20:11:14;visit
764352;2019-05-18 00:03:30;visit
764352;2019-05-22 14:13:31;visit
764352;2019-05-24 19:02:39;visit
764352;2019-05-30 17:38:25;visit
764352;2019-05-30 18:17:48;visit
764352;2019-05-31 19:31:52;visit
764352;2019-06-06 08:38:45;visit
764352;2019-06-07 15:00:28;visit
764352;2019-06-10 15:20:51;visit
764352;2019-06-14 07:06:43;visit
764352;2019-06-15 14:22:35;visit
764352;2019-06-17 23:16:01;visit
764352;2019-06-24 18:20:42;visit
764352;2019-06-29 23:18:04;visit
764352;2019-06-30 05:50:47;visit
764352;2019-07-05 05:12:56;visit
764352;2019-07-11 16:29:53;visit
764352;2019-07-17 07:16:52;visit
764352;2019-07-18 10:44:46;visit
764352;2019-07-18 17:58:49;visit
764352;2019-07-23 13:32:29;visit
764352;2019-07-26 17:51:17;visit
764352;2019-07-30 18:47:42;visit
764352;2019-07-31 00:51:38;visit
764352;2019-08-03 07:28:46;visit
764352;2019-08-05 03:26:44;visit
764352;2019-05-16 13:19:03;registration
764352;2019-05-18 10:31:33;login
764352;2019-05-23 15:07:18;login
764352;2019-05-24 09:41:10;login
764352;2019-05-27 14:02:56;login
764352;2019-05-29 13:41:10;login
764352;2019-06-02 03:51:24;login
764352;2019-06-05 06:30:33;login
764352;2019-06-08 04:52:28;login
764352;2019-06-14 17:06:10;login
764352;2019-06-15 23:25:27;login
404138;2019-11-02 09:22:11;visit
404138;2019-11-05 00:44:57;visit
404138;2019-11-06 00:16:29;visit
404138;2019-11-07 10:14:06;visit
404138;2019-11-08 04:35:50;visit
404138;2019-11-14 23:33:18;visit
404138;2019-11-15 04:40:55;visit
404138;2019-11-16 21:57:43;visit
404138;2019-11-20 02:09:42;visit
404138;2019-11-25 17:59:06;visit
404138;2019-11-28 11:15:20;visit
404138;2019-12-04 02:53:56;visit
129298;2019-05-20 00:03:37;visit
129298;2019-05-22 14:49:49;visit
129298;2019-05-29 05:18:59;visit
129298;2019-05-30 10:40:16;visit
129298;2019-06-03 06:09:42;visit
129298;2019-06-06 04:54:20;visit
129298;2019-06-12 14:09:06;visit
129298;2019-06-18 14:09:12;visit
129298;2019-06-19 06:58:49;visit
129298;2019-06-22 01:01:06;visit
129298;2019-06-22 14:10:50;visit
129298;2019-06-26 01:05:11;visit
129298;2019-05-20 12:19:02;registration
129298;2019-05-23 23:22:15;login
129298;2019-05-26 03:34:26;login
129298;2019-06-02 00:14:51;login
983648;2019-07-24 21:53:57;visit
983648;2019-07-28 07:20:50;visit
983648;2019-08-02 10:48:45;visit
983648;2019-08-09 00:28:30;visit
983648;2019-08-10 06:06:07;visit
983648;2019-08-14 16:07:16;visit
983648;2019-08-18 08:24:44;visit
983648;2019-08-23 13:23:39;visit
983648;2019-08-27 07:07:45;visit
983648;2019-09-03 00:29:59;visit
983648;2019-09-05 06:45:25;visit
983648;2019-09-11 02:32:56;visit
983648;2019-09-12 16:27:07;visit
983648;2019-09-14 04:47:06;visit
983648;2019-09-15 05:10:29;visit
983648;2019-09-20 05:51:25;visit
983648;2019-09-23 21:36:39;visit
983648;2019-09-26 00:56:31;visit
983648;2019-10-02 07:28:55;visit
983648;2019-10-04 15:00:35;visit
983648;2019-10-10 15:37:58;visit
983648;2019-10-16 07:07:40;visit
983648;2019-10-21 19:32:50;visit
983648;2019-10-23 20:25:48;visit
983648;2019-10-29 05:26:45;visit
983648;2019-11-04 08:08:13;visit
983648;2019-11-09 12:24:53;visit
983648;2019-11-11 08:13:13;visit
983648;2019-11-17 19:26:08;visit
983648;2019-07-31 12:36:22;registration
983648;2019-08-04 15:58:23;login
474378;2019-05-01 05:04:55;visit
474378;2019-05-01 11:25:01;visit
474378;2019-05-02 05:41:13;visit
474378;2019-05-05 08:21:09;visit
474378;2019-05-07 21:17:46;visit
474378;2019-05-10 12:05:49;visit
474378;2019-05-16 04:32:45;visit
474378;2019-05-19 10:49:12;visit
474378;2019-05-19 20:17:34;visit
474378;2019-05-22 08:46:52;visit
474378;2019-05-26 08:00:03;visit
474378;2019-05-29 02:08:05;visit
474378;2019-06-04 07:45:59;visit
474378;2019-06-05 21:30:09;visit
474378;2019-06-06 18:12:26;visit
474378;2019-06-13 02:32:59;visit
474378;2019-06-16 18:38:49;visit
474378;2019-06-19 16:58:09;visit
474378;2019-06-24 04:45:25;visit
474378;2019-06-26 05:07:28;visit
474378;2019-07-02 12:40:04;visit
474378;2019-07-02 22:08:18;visit
474378;2019-07-09 09:55:42;visit
474378;2019-07-13 00:07:14;visit
474378;2019-07-13 19:19:43;visit
264390;2019-06-08 04:00:41;visit
264390;2019-06-13 14:22:40;visit
264390;2019-06-15 10:37:15;visit
264390;2019-06-15 17:32:23;visit
264390;2019-06-20 04:56:36;visit
264390;2019-06-24 08:40:37;visit
264390;2019-06-25 10:09:50;visit
264390;2019-06-26 18:57:23;visit
264390;2019-07-03 05:17:42;visit
264390;2019-07-09 17:24:44;visit
118555;2019-09-19 01:11:39;visit
118555;2019-09-19 22:07:03;visit
118555;2019-09-20 19:24:07;visit
118555;2019-09-23 09:01:14;visit
118555;2019-09-28 20:21:23;visit
118555;2019-10-03 10:50:29;visit
118555;2019-10-04 04:40:04;visit
118555;2019-10-05 09:48:34;visit
118555;2019-10-10 16:52:02;visit
118555;2019-10-15 21:32:04;visit
118555;2019-10-20 12:54:56;visit
118555;2019-10-23 06:21:36;visit
118555;2019-10-24 08:39:41;visit
118555;2019-10-27 12:48:47;visit
118555;2019-10-30 02:22:05;visit
118555;2019-10-31 15:20:26;visit
118555;2019-11-03 17:21:18;visit
118555;2019-11-05 18:30:02;visit
118555;2019-11-10 17:26:04;visit
691925;2019-12-08 10:37:35;visit
691925;2019-12-14 15:11:33;visit
691925;2019-12-16 16:34:32;visit
691925;2019-12-17 19:10:26;visit
691925;2019-12-20 15:20:24;visit
691925;2019-12-22 09:28:43;visit
691925;2019-12-27 13:02:12;visit
691925;2019-12-28 19:50:35;visit
691925;2020-01-02 11:53:07;visit
691925;2020-01-04 14:27:40;visit
691925;2020-01-06 06:33:47;visit
691925;2019-12-13 03:32:34;registration
691925;2019-12-19 16:56:30;login
691925;2019-12-24 18:55:48;login
691925;2019-12-30 22:29:38;login
593115;2019-11-13 10:30:44;visit
593115;2019-11-14 16:37:57;visit
593115;2019-11-18 02:54:43;visit
593115;2019-11-19 10:23:07;visit
593115;2019-11-26 08:20:08;visit
593115;2019-11-27 13:59:20;visit
593115;2019-11-29 19:47:41;visit
593115;2019-12-04 03:49:55;visit
593115;2019-12-06 18:17:23;visit
593115;2019-12-12 11:52:47;visit
593115;2019-12-18 06:21:02;visit
593115;2019-12-21 11:28:12;visit
593115;2019-12-28 04:02:21;visit
593115;2019-12-29 13:17:03;visit
593115;2019-12-29 14:05:56;visit
593115;2020-01-03 06:13:51;visit
593115;2020-01-09 10:17:50;visit
593115;2020-01-12 09:15:49;visit
593115;2020-01-13 02:51:28;visit
593115;2020-01-18 01:34:05;visit
593115;2019-11-19 10:50:11;registration
593115;2019-11-19 21:48:18;login
593115;2019-11-22 12:28:37;login
593115;2019-11-27 12:53:39;login
593115;2019-11-30 07:44:53;login
593115;2019-12-03 12:25:41;login
522354;2019-02-02 22:13:24;visit
522354;2019-02-08 15:01:11;visit
522354;2019-02-09 23:55:39;visit
522354;2019-02-11 00:59:53;visit
522354;2019-02-14 23:15:19;visit
522354;2019-02-17 03:10:58;visit
522354;2019-02-19 09:10:32;visit
522354;2019-02-21 06:20:55;visit
522354;2019-02-26 23:17:03;visit
522354;2019-03-03 23:52:25;visit
522354;2019-03-04 08:08:37;visit
522354;2019-03-06 03:57:03;visit
522354;2019-03-11 16:22:32;visit
522354;2019-03-13 07:36:50;visit
522354;2019-03-16 07:34:12;visit
522354;2019-03-22 22:18:36;visit
522354;2019-03-27 20:39:49;visit
522354;2019-04-03 08:15:07;visit
522354;2019-04-06 04:15:23;visit
522354;2019-04-07 03:23:55;visit
522354;2019-04-12 11:22:07;visit
522354;2019-04-16 01:37:38;visit
522354;2019-04-21 03:47:05;visit
522354;2019-02-03 20:43:58;registration
522354;2019-02-06 20:21:45;login
522354;2019-02-10 13:13:10;login
522354;2019-02-14 05:22:59;login
522354;2019-02-15 00:37:47;login
522354;2019-02-20 09:25:05;login
522354;2019-02-25 01:16:42;login
522354;2019-03-02 04:40:56;login
522354;2019-03-06 08:59:55;login
522354;2019-03-08 16:00:36;login
522354;2019-03-12 05:52:08;login
392929;2019-10-16 19:50:46;visit
392929;2019-10-21 02:58:23;visit
392929;2019-10-27 10:10:34;visit
392929;2019-10-27 20:44:26;visit
392929;2019-10-31 18:07:48;visit
392929;2019-11-03 04:29:47;visit
392929;2019-11-05 09:46:37;visit
392929;2019-11-08 15:45:38;visit
392929;2019-11-15 01:04:52;visit
392929;2019-11-16 13:46:34;visit
392929;2019-11-17 23:13:33;visit
392929;2019-11-19 09:06:27;visit
392929;2019-11-25 09:15:20;visit
392929;2019-10-21 01:39:19;registration
392929;2019-10-23 20:17:07;login
392929;2019-10-30 05:36:23;login
392929;2019-11-02 16:45:19;login
392929;2019-11-06 10:11:59;login
392929;2019-11-11 17:07:46;login
392929;2019-11-15 20:19:39;login
666419;2019-08-22 14:14:49;visit
666419;2019-08-24 08:05:33;visit
666419;2019-08-28 02:06:05;visit
666419;2019-08-31 21:30:29;visit
666419;2019-09-06 07:14:00;visit
666419;2019-09-07 14:45:09;visit
666419;2019-09-11 11:04:37;visit
666419;2019-09-11 11:26:06;visit
666419;2019-09-17 20:10:05;visit
666419;2019-09-18 04:07:20;visit
666419;2019-09-23 00:23:43;visit
666419;2019-09-25 20:07:32;visit
666419;2019-09-28 12:51:02;visit
666419;2019-10-04 14:58:07;visit
666419;2019-10-07 10:39:57;visit
666419;2019-10-12 04:54:28;visit
666419;2019-10-15 07:35:23;visit
666419;2019-10-15 18:16:55;visit
666419;2019-10-18 20:23:05;visit
666419;2019-10-22 19:02:49;visit
666419;2019-10-23 03:48:58;visit
666419;2019-10-23 20:54:57;visit
666419;2019-10-25 07:19:01;visit
666419;2019-10-29 02:34:53;visit
666419;2019-11-01 14:56:20;visit
666419;2019-11-07 13:48:43;visit
666419;2019-11-10 16:29:11;visit
666419;2019-11-14 05:55:01;visit
666419;2019-11-20 09:37:26;visit
666419;2019-11-22 16:00:16;visit
666419;2019-11-29 05:20:19;visit
132547;2019-05-29 18:56:24;visit
132547;2019-05-31 15:34:29;visit
132547;2019-06-03 14:00:51;visit
132547;2019-06-09 22:37:56;visit
132547;2019-06-16 10:48:28;visit
132547;2019-06-21 08:41:31;visit
132547;2019-06-27 05:16:11;visit
132547;2019-06-29 22:54:42;visit
132547;2019-06-30 18:49:43;visit
132547;2019-07-05 09:46:15;visit
132547;2019-07-08 14:46:43;visit
132547;2019-07-11 10:17:45;visit
132547;2019-07-11 23:45:06;visit
132547;2019-07-12 23:59:14;visit
132547;2019-07-17 16:04:09;visit
132547;2019-07-22 07:25:00;visit
132547;2019-06-02 22:40:05;registration
132547;2019-06-05 00:52:52;login
132547;2019-06-07 08:55:04;login
132547;2019-06-08 08:13:21;login
132547;2019-06-08 13:20:46;login
132547;2019-06-11 19:04:45;login
837774;2019-05-20 14:05:34;visit
837774;2019-05-27 11:38:03;visit
837774;2019-06-02 20:29:27;visit
837774;2019-06-09 09:57:15;visit
837774;2019-06-15 14:06:26;visit
837774;2019-06-18 21:59:27;visit
837774;2019-06-23 06:05:14;visit
837774;2019-06-26 05:06:52;visit
837774;2019-06-26 21:53:09;visit
837774;2019-06-27 07:12:45;visit
837774;2019-07-03 02:14:23;visit
837774;2019-07-04 12:52:47;visit
837774;2019-07-10 08:41:21;visit
837774;2019-07-15 13:52:06;visit
837774;2019-07-18 23:37:20;visit
837774;2019-07-22 04:12:37;visit
837774;2019-07-26 20:50:34;visit
837774;2019-07-27 09:01:58;visit
837774;2019-07-28 12:45:51;visit
837774;2019-07-30 13:26:42;visit
837774;2019-08-06 11:11:03;visit
837774;2019-08-12 10:30:52;visit
837774;2019-08-17 04:18:27;visit
837774;2019-08-23 08:12:20;visit
837774;2019-08-23 09:22:39;visit
837774;2019-08-29 21:27:34;visit
837774;2019-09-02 16:59:01;visit
837774;2019-09-09 03:38:34;visit
837774;2019-05-22 09:34:21;registration
837774;2019-05-23 08:40:55;login
837774;2019-05-28 23:55:53;login
837774;2019-06-03 22:51:59;login
837774;2019-06-07 06:53:55;login
837774;2019-06-09 20:21:57;login
609889;2019-01-30 10:03:23;visit
609889;2019-02-01 00:30:12;visit
609889;2019-02-06 19:41:22;visit
609889;2019-02-12 03:59:39;visit
609889;2019-02-19 00:18:24;visit
609889;2019-02-21 07:39:59;visit
609889;2019-02-22 13:46:28;visit
609889;2019-02-27 14:57:48;visit
609889;2019-03-04 17:44:24;visit
609889;2019-03-09 02:51:01;visit
609889;2019-03-12 09:16:28;visit
609889;2019-03-13 09:55:08;visit
609889;2019-03-19 20:31:51;visit
609889;2019-03-24 01:01:22;visit
609889;2019-03-25 07:45:07;visit
609889;2019-03-25 14:07:45;visit
609889;2019-03-27 08:42:26;visit
609889;2019-04-03 00:34:08;visit
609889;2019-04-05 17:33:13;visit
428261;2019-02-13 15:09:40;visit
428261;2019-02-15 12:31:01;visit
428261;2019-02-19 14:25:57;visit
428261;2019-02-22 08:13:10;visit
428261;2019-03-01 02:01:22;visit
428261;2019-03-05 15:23:13;visit
428261;2019-03-11 16:00:12;visit
428261;2019-03-14 01:34:51;visit
428261;2019-02-15 04:10:53;registration
428261;2019-02-21 03:48:12;login
428261;2019-02-22 08:12:30;login
428261;2019-02-27 12:07:50;login
428261;2019-03-01 21:09:42;login
428261;2019-03-08 08:52:30;login
487055;2019-11-20 21:58:17;visit
487055;2019-11-23 18:59:36;visit
487055;2019-11-26 12:06:50;visit
487055;2019-11-27 00:15:28;visit
487055;2019-11-27 17:08:26;visit
487055;2019-12-01 10:06:45;visit
487055;2019-12-01 16:54:18;visit
487055;2019-12-04 16:48:09;visit
369610;2019-12-27 19:59:41;visit
369610;2020-01-03 17:30:34;visit
369610;2020-01-05 21:09:00;visit
369610;2020-01-11 18:50:57;visit
369610;2020-01-16 10:26:25;visit
369610;2020-01-18 00:04:23;visit
369610;2020-01-19 09:37:14;visit
369610;2020-01-03 04:56:02;registration
369610;2020-01-05 15:38:56;login
369610;2020-01-06 06:43:47;login
347184;2019-08-13 16:18:19;visit
347184;2019-08-14 07:41:38;visit
347184;2019-08-20 22:45:18;visit
347184;2019-08-22 16:03:50;visit
347184;2019-08-25 14:47:36;visit
347184;2019-08-30 10:45:54;visit
347184;2019-09-02 17:49:59;visit
347184;2019-09-06 10:18:29;visit
347184;2019-09-07 04:33:40;visit
347184;2019-09-11 13:04:57;visit
347184;2019-09-12 21:51:24;visit
347184;2019-09-16 10:35:41;visit
347184;2019-08-18 15:26:06;registration
347184;2019-08-21 02:28:07;login
347184;2019-08-25 19:58:53;login
347184;2019-08-28 09:16:52;login
347184;2019-09-02 00:21:58;login
347184;2019-09-06 22:13:55;login
